Dates           Last Price
2020-05-05      1702.34
2020-05-04      1702.07
2020-05-01      1700.42
2020-04-30      1686.50
2020-04-29      1713.41
2017-01-10	1187.88
2017-01-09	1181.10
2017-01-06	1172.63
2017-01-05	1180.12
2017-01-04	1163.65
2017-01-03	1158.84
2016-12-30	1147.50
2016-12-29	1158.19
2016-12-28	1141.67
2016-12-27	1138.78
2016-12-23	1133.30
2016-12-22	1128.38
2016-12-21	1131.61
2016-12-20	1132.35
2016-12-19	1138.21
2016-12-16	1134.88
2016-12-15	1128.50
2016-12-14	1142.95
2016-12-13	1158.54
2016-12-12	1162.22
2016-12-09	1159.86
2016-12-08	1170.78
2016-12-07	1173.98
2016-12-06	1169.85
2016-12-05	1170.38
2016-12-02	1177.43
2016-12-01	1171.69
2016-11-30	1173.20
2016-11-29	1188.31
2016-11-28	1194.00
2016-11-25	1183.56
2016-11-24	1181.67
2016-11-23	1188.32
2016-11-22	1212.32
2016-11-21	1214.23
2016-11-18	1207.89
2016-11-17	1216.42
2016-11-16	1224.99
2016-11-15	1228.73
2016-11-14	1221.35
2016-11-11	1227.64
2016-11-10	1259.20
2016-11-09	1277.98
2016-11-08	1275.68
2016-11-07	1281.64
2016-11-04	1305.06
2016-11-03	1302.70
2016-11-02	1296.81
2016-11-01	1288.20
2016-10-31	1277.21
2016-10-28	1275.47
2016-10-27	1268.40
2016-10-26	1267.10
2016-10-25	1273.87
2016-10-24	1264.44
2016-10-21	1266.46
2016-10-20	1265.76
2016-10-19	1269.23
2016-10-18	1262.50
2016-10-17	1255.85
2016-10-14	1251.03
2016-10-13	1258.09
2016-10-12	1255.25
2016-10-11	1252.80
2016-10-10	1259.65
2016-10-07	1257.08
2016-10-06	1254.38
2016-10-05	1266.85
2016-10-04	1268.44
2016-10-03	1311.60
2016-09-30	1315.87
2016-09-29	1320.37
2016-09-28	1321.54
2016-09-27	1327.32
2016-09-26	1337.95
2016-09-23	1337.56
2016-09-22	1337.07
2016-09-21	1335.17
2016-09-20	1314.84
2016-09-19	1313.19
2016-09-16	1310.35
2016-09-15	1314.75
2016-09-14	1322.94
2016-09-13	1319.05
2016-09-12	1327.82
2016-09-09	1327.83
2016-09-08	1338.30
2016-09-07	1345.18
2016-09-06	1350.00
2016-09-05	1327.08
2016-09-02	1325.21
2016-09-01	1313.89
2016-08-31	1308.97
2016-08-30	1311.11
2016-08-29	1323.38
2016-08-26	1321.18
2016-08-25	1321.97
2016-08-24	1324.13
2016-08-23	1337.56
2016-08-22	1339.09
2016-08-19	1341.47
2016-08-18	1352.36
2016-08-17	1348.73
2016-08-16	1346.24
2016-08-15	1339.40
2016-08-12	1335.97
2016-08-11	1338.78
2016-08-10	1346.61
2016-08-09	1340.73
2016-08-08	1335.31
2016-08-05	1336.00
2016-08-04	1361.15
2016-08-03	1358.18
2016-08-02	1363.57
2016-08-01	1353.15
2016-07-29	1351.28
2016-07-28	1335.75
2016-07-27	1340.08
2016-07-26	1320.26
2016-07-25	1315.60
2016-07-22	1322.73
2016-07-21	1331.43
2016-07-20	1316.06
2016-07-19	1332.01
2016-07-18	1328.85
2016-07-15	1337.45
2016-07-14	1335.23
2016-07-13	1342.64
2016-07-12	1333.10
2016-07-11	1355.40
2016-07-08	1366.33
2016-07-07	1360.45
2016-07-06	1363.78
2016-07-05	1356.45
2016-07-04	1350.79
2016-07-01	1341.35
2016-06-30	1321.90
2016-06-29	1319.15
2016-06-28	1311.79
2016-06-27	1324.60
2016-06-24	1315.75
2016-06-23	1256.84
2016-06-22	1266.22
2016-06-21	1268.12
2016-06-20	1289.90
2016-06-17	1298.65
2016-06-16	1278.43
2016-06-15	1291.75
2016-06-14	1285.72
2016-06-13	1283.86
2016-06-10	1274.24
2016-06-09	1269.80
2016-06-08	1262.80
2016-06-07	1243.81
2016-06-06	1245.34
2016-06-03	1244.20
2016-06-02	1211.00
2016-06-01	1212.98
2016-05-31	1215.32
2016-05-30	1204.95
2016-05-27	1212.38
2016-05-26	1219.80
2016-05-25	1224.41
2016-05-24	1227.21
2016-05-23	1249.13
2016-05-20	1251.98
2016-05-19	1254.75
2016-05-18	1258.50
2016-05-17	1278.95
2016-05-16	1274.16
2016-05-13	1273.45
2016-05-12	1263.68
2016-05-11	1277.21
2016-05-10	1265.84
2016-05-09	1263.88
2016-05-06	1288.99
2016-05-05	1277.74
2016-05-04	1279.68
2016-05-03	1286.50
2016-05-02	1291.55
2016-04-29	1293.53
2016-04-28	1266.26
2016-04-27	1245.83
2016-04-26	1243.40
2016-04-25	1237.97
2016-04-22	1233.03
2016-04-21	1248.05
2016-04-20	1244.25
2016-04-19	1250.19
2016-04-18	1232.49
2016-04-15	1233.99
2016-04-14	1227.89
2016-04-13	1242.47
2016-04-12	1255.63
2016-04-11	1257.88
2016-04-08	1240.69
2016-04-07	1240.45
2016-04-06	1222.47
2016-04-05	1231.35
2016-04-04	1215.43
2016-04-01	1222.60
2016-03-31	1232.75
2016-03-30	1225.02
2016-03-29	1242.20
2016-03-28	1221.71
2016-03-25	1217.05
2016-03-24	1216.82
2016-03-23	1220.11
2016-03-22	1248.32
2016-03-21	1243.75
2016-03-18	1255.40
2016-03-17	1257.97
2016-03-16	1262.57
2016-03-15	1232.38
2016-03-14	1235.27
2016-03-11	1249.45
2016-03-10	1272.25
2016-03-09	1253.23
2016-03-08	1261.44
2016-03-07	1267.33
2016-03-04	1258.95
2016-03-03	1264.25
2016-03-02	1239.98
2016-03-01	1232.15
2016-02-29	1238.67
2016-02-26	1223.46
2016-02-25	1232.91
2016-02-24	1228.75
2016-02-23	1226.85
2016-02-22	1208.63
2016-02-19	1226.80
2016-02-18	1230.87
2016-02-17	1208.50
2016-02-16	1200.44
2016-02-15	1209.30
2016-02-12	1237.97
2016-02-11	1246.70
2016-02-10	1197.12
2016-02-09	1189.13
2016-02-08	1189.23
2016-02-05	1173.40
2016-02-04	1155.59
2016-02-03	1142.63
2016-02-02	1129.01
2016-02-01	1128.41
2016-01-29	1118.21
2016-01-28	1115.33
2016-01-27	1124.97
2016-01-26	1119.91
2016-01-25	1107.90
2016-01-22	1097.95
2016-01-21	1101.20
2016-01-20	1100.92
2016-01-19	1087.41
2016-01-18	1089.68
2016-01-15	1088.88
2016-01-14	1078.38
2016-01-13	1093.59
2016-01-12	1086.56
2016-01-11	1094.20
2016-01-08	1104.15
2016-01-07	1108.97
2016-01-06	1093.67
2016-01-05	1077.68
2016-01-04	1074.61
2015-12-31	1061.10
2015-12-30	1061.44
2015-12-29	1069.11
2015-12-28	1069.08
2015-12-24	1076.10
2015-12-23	1070.50
2015-12-22	1072.43
2015-12-21	1078.40
2015-12-18	1066.25
2015-12-17	1051.10
2015-12-16	1072.32
2015-12-15	1061.22
2015-12-14	1059.86
2015-12-11	1074.77
2015-12-10	1071.58
2015-12-09	1072.78
2015-12-08	1074.96
2015-12-07	1071.34
2015-12-04	1086.44
